poid,milestone,invoice_no,po_type
1011HG3692386-469-1-1,MS1,INV-000417,SERVICE_PROCUREMENT
1011HG3692386-470-1-1,MS1,INV-000417,SERVICE_PROCUREMENT
1011HG3692386-471-1-1,MS1,INV-000417,SERVICE_PROCUREMENT
1011HG3692387-231-1-1,MS1,INV-000417,SERVICE_PROCUREMENT
1011HG3692386-532-2-1,MS1,INV-000417,SERVICE_PROCUREMENT
1011HG3692386-532-3-1,MS1,INV-000417,SERVICE_PROCUREMENT
1011HG3692386-534-1-1,MS1,INV-000417,SERVICE_PROCUREMENT
1011HG3692386-534-3-1,MS1,INV-000417,SERVICE_PROCUREMENT
1011HG3692387-233-2-1,MS1,INV-000417,SERVICE_PROCUREMENT
1011HG3692387-235-1-1,MS1,INV-000417,SERVICE_PROCUREMENT
1011HG3692386-565-1-1,MS1,INV-000417,SERVICE_PROCUREMENT
1011HG3692386-568-1-1,MS1,INV-000417,SERVICE_PROCUREMENT
1011HG3692386-590-1-1,MS1,INV-000417,SERVICE_PROCUREMENT
1011HG3692386-591-1-1,MS1,INV-000417,SERVICE_PROCUREMENT
1011HG3692386-595-1-1,MS1,INV-000417,SERVICE_PROCUREMENT
1011HG3692386-607-1-1,MS1,INV-000417,SERVICE_PROCUREMENT
1011HG3692386-607-2-1,MS1,INV-000417,SERVICE_PROCUREMENT
1011HG3692386-608-1-1,MS1,INV-000417,SERVICE_PROCUREMENT
1011HG3692386-609-1-1,MS1,INV-000417,SERVICE_PROCUREMENT
1011HG3692386-609-2-1,MS1,INV-000417,SERVICE_PROCUREMENT
1011HG3692386-610-1-1,MS1,INV-000417,SERVICE_PROCUREMENT
1011HG3692386-636-1-1,MS1,INV-000417,SERVICE_PROCUREMENT
1011HG3692386-636-2-1,MS1,INV-000417,SERVICE_PROCUREMENT
1011HG3692386-637-1-1,MS1,INV-000417,SERVICE_PROCUREMENT
1011HG3692387-289-1-1,MS1,INV-000417,SERVICE_PROCUREMENT
1011HG3692386-656-1-1,MS1,INV-000417,SERVICE_PROCUREMENT
1011HG3692386-657-1-1,MS1,INV-000417,SERVICE_PROCUREMENT
1011HG3692387-290-1-1,MS1,INV-000417,SERVICE_PROCUREMENT
1011HG3692386-658-1-1,MS1,INV-000417,SERVICE_PROCUREMENT
1011HG3167911-1216-1-1,MS1,INV-000420,SERVICE_PROCUREMENT
1011HG3692386-15-2-1,MS1,INV-000419,SERVICE_PROCUREMENT
1011HG3692386-161-1-1,MS1,INV-000419,SERVICE_PROCUREMENT
1011HG3692386-221-1-1,MS1,INV-000419,SERVICE_PROCUREMENT
1011HG3692386-387-1-1,MS1,INV-000419,SERVICE_PROCUREMENT
1011HG3692386-387-2-1,MS1,INV-000419,SERVICE_PROCUREMENT
1011HG3692386-410-1-1,MS1,INV-000419,SERVICE_PROCUREMENT
1011HG3692386-423-1-1,MS1,INV-000419,SERVICE_PROCUREMENT
1011HG3692386-442-1-1,MS1,INV-000419,SERVICE_PROCUREMENT
1011HG3692386-518-1-1,MS1,INV-000419,SERVICE_PROCUREMENT
1011HG3692386-605-1-1,MS1,INV-000419,SERVICE_PROCUREMENT
1011HG3692386-605-2-1,MS1,INV-000419,SERVICE_PROCUREMENT
1011HG3692386-649-1-1,MS1,INV-000419,SERVICE_PROCUREMENT
1011HG3692386-697-1-1,MS1,INV-000419,SERVICE_PROCUREMENT
1011HG3692387-144-2-1,MS1,INV-000421,SERVICE_PROCUREMENT
1011HG3692386-245-17-1,MS1,INV-000421,SERVICE_PROCUREMENT
1011HG3692386-245-19-1,MS1,INV-000421,SERVICE_PROCUREMENT
1011HG3692386-245-20-1,MS1,INV-000421,SERVICE_PROCUREMENT
1011HG3692386-245-23-1,MS1,INV-000421,SERVICE_PROCUREMENT
1011HG3692386-245-24-1,MS1,INV-000421,SERVICE_PROCUREMENT
1011HG3692386-245-26-1,MS1,INV-000421,SERVICE_PROCUREMENT
1011HG3692386-245-27-1,MS1,INV-000421,SERVICE_PROCUREMENT
1011HG3692386-245-29-1,MS1,INV-000421,SERVICE_PROCUREMENT
1011HG3692386-245-31-1,MS1,INV-000421,SERVICE_PROCUREMENT
1011HG3692386-245-32-1,MS1,INV-000421,SERVICE_PROCUREMENT
1011HG3692386-245-34-1,MS1,INV-000421,SERVICE_PROCUREMENT
1011HG3692386-245-37-1,MS1,INV-000421,SERVICE_PROCUREMENT
1011HG3692386-245-39-1,MS1,INV-000421,SERVICE_PROCUREMENT
1011HG3692386-245-40-1,MS1,INV-000421,SERVICE_PROCUREMENT
1011HG3692386-245-41-1,MS1,INV-000421,SERVICE_PROCUREMENT
1011HG3692386-245-43-1,MS1,INV-000421,SERVICE_PROCUREMENT
1011HG3692386-248-1-1,MS1,INV-000421,SERVICE_PROCUREMENT
1011HG3692386-450-1-1,MS1,INV-000421,SERVICE_PROCUREMENT
1011HG3692386-490-1-1,MS1,INV-000421,SERVICE_PROCUREMENT
1011HG3692386-492-1-1,MS1,INV-000421,SERVICE_PROCUREMENT
1011HG3692386-527-1-1,MS1,INV-000421,SERVICE_PROCUREMENT
1011HG3692386-526-1-1,MS1,INV-000421,SERVICE_PROCUREMENT
1011HG3692386-593-1-1,MS1,INV-000421,SERVICE_PROCUREMENT
1011HG3692386-594-1-1,MS1,INV-000421,SERVICE_PROCUREMENT
1011HG3692386-597-2-1,MS1,INV-000421,SERVICE_PROCUREMENT
1011HG3692386-598-2-1,MS1,INV-000421,SERVICE_PROCUREMENT
1011HG3692386-599-1-1,MS1,INV-000421,SERVICE_PROCUREMENT
1011HG3692386-659-1-1,MS1,INV-000421,SERVICE_PROCUREMENT
1011HG3167912-253-1-1,MS1,INV-000422,SERVICE_PROCUREMENT
1011HG3167912-254-1-1,MS2,INV-000422,SERVICE_PROCUREMENT
1011HG3167912-254-2-1,MS2,INV-000422,SERVICE_PROCUREMENT
1011HG3167912-255-1-1,MS1,INV-000422,SERVICE_PROCUREMENT
1011HG3167912-256-1-1,MS2,INV-000422,SERVICE_PROCUREMENT
1011HG3167912-256-2-1,MS2,INV-000422,SERVICE_PROCUREMENT
1011HG3167912-256-3-1,MS2,INV-000422,SERVICE_PROCUREMENT
1011HG3167912-256-4-1,MS2,INV-000422,SERVICE_PROCUREMENT
1011HG3068810-868-2-1,MS1,INV-000422,SERVICE_PROCUREMENT
1011HG3167912-340-5-1,MS1,INV-000422,SERVICE_PROCUREMENT
1011HG3167912-341-1-1,MS2,INV-000422,SERVICE_PROCUREMENT
1011HG3167912-341-2-1,MS2,INV-000422,SERVICE_PROCUREMENT
1011HG3167912-341-3-1,MS2,INV-000422,SERVICE_PROCUREMENT
1011HG3167912-341-4-1,MS2,INV-000422,SERVICE_PROCUREMENT
1011HG3167912-341-5-1,MS2,INV-000422,SERVICE_PROCUREMENT
1011HG3167912-341-6-1,MS2,INV-000422,SERVICE_PROCUREMENT
1011HG3167911-1449-1-1,MS1,INV-000422,SERVICE_PROCUREMENT
1011HG3167911-1449-2-1,MS1,INV-000422,SERVICE_PROCUREMENT
1011HG3167911-1449-3-1,MS1,INV-000422,SERVICE_PROCUREMENT
1011HG3167911-1449-4-1,MS1,INV-000422,SERVICE_PROCUREMENT
1011HG3167911-1449-5-1,MS1,INV-000422,SERVICE_PROCUREMENT
1011HG3167911-297-1-1,MS1,INV-000424,SERVICE_PROCUREMENT
1011HG3167911-297-2-1,MS1,INV-000424,SERVICE_PROCUREMENT
1011HG3068809-3797-2-1,MS1,INV-000424,SERVICE_PROCUREMENT
1011HG3068809-3797-4-1,MS1,INV-000424,SERVICE_PROCUREMENT
1011HG3167911-1435-1-1,MS1,INV-000424,SERVICE_PROCUREMENT
1011HG3167911-1435-2-1,MS1,INV-000424,SERVICE_PROCUREMENT
1011HG3167911-1435-3-1,MS1,INV-000424,SERVICE_PROCUREMENT
1011HG3167911-1435-4-1,MS1,INV-000424,SERVICE_PROCUREMENT
1011HG3167911-1435-5-1,MS1,INV-000424,SERVICE_PROCUREMENT
1011HG3167911-1435-6-1,MS1,INV-000424,SERVICE_PROCUREMENT
1011HG3692386-143-1-1,MS1,INV-000423,SERVICE_PROCUREMENT
1011HG3692386-144-1-1,MS1,INV-000423,SERVICE_PROCUREMENT
1011HG3692386-150-1-1,MS1,INV-000423,SERVICE_PROCUREMENT
1011HG3692386-171-1-1,MS1,INV-000423,SERVICE_PROCUREMENT
1011HG3692386-316-1-1,MS1,INV-000423,SERVICE_PROCUREMENT
1011HG3692386-465-1-1,MS1,INV-000423,SERVICE_PROCUREMENT
1011HG3692386-525-1-1,MS1,INV-000423,SERVICE_PROCUREMENT
1011HG3692387-76-2-1,MS1,INV-000425,SERVICE_PROCUREMENT
1011HG3692387-76-3-1,MS1,INV-000425,SERVICE_PROCUREMENT
1011HG3692387-81-3-1,MS1,INV-000425,SERVICE_PROCUREMENT
1011HG3692387-81-4-1,MS1,INV-000425,SERVICE_PROCUREMENT
1011HG3692387-83-3-1,MS1,INV-000425,SERVICE_PROCUREMENT
1011HG3692387-83-4-1,MS1,INV-000425,SERVICE_PROCUREMENT
1011HG3692387-84-1-1,MS1,INV-000425,SERVICE_PROCUREMENT
1011HG3692387-84-4-1,MS1,INV-000425,SERVICE_PROCUREMENT
1011HG3692386-192-1-1,MS1,INV-000425,SERVICE_PROCUREMENT
1011HG3692386-192-3-1,MS1,INV-000425,SERVICE_PROCUREMENT
1011HG3692387-86-2-1,MS1,INV-000425,SERVICE_PROCUREMENT
1011HG3692387-86-4-1,MS1,INV-000425,SERVICE_PROCUREMENT
1011HG3692387-87-1-1,MS1,INV-000425,SERVICE_PROCUREMENT
1011HG3692387-87-3-1,MS1,INV-000425,SERVICE_PROCUREMENT
1011HG3692386-193-2-1,MS1,INV-000425,SERVICE_PROCUREMENT
1011HG3692386-193-3-1,MS1,INV-000425,SERVICE_PROCUREMENT
1011HG3692387-147-1-1,MS1,INV-000425,SERVICE_PROCUREMENT
1011HG3692387-147-4-1,MS1,INV-000425,SERVICE_PROCUREMENT
1011HG3692387-148-1-1,MS1,INV-000425,SERVICE_PROCUREMENT
1011HG3692387-148-3-1,MS1,INV-000425,SERVICE_PROCUREMENT
1011HG3692387-151-1-1,MS1,INV-000425,SERVICE_PROCUREMENT
1011HG3692387-207-1-1,MS1,INV-000425,SERVICE_PROCUREMENT
1011HG3692387-207-2-1,MS1,INV-000425,SERVICE_PROCUREMENT
1011HG3692386-495-1-1,MS1,INV-000425,SERVICE_PROCUREMENT
1011HG3692386-496-1-1,MS1,INV-000425,SERVICE_PROCUREMENT
1011HG3692387-209-3-1,MS1,INV-000425,SERVICE_PROCUREMENT
1011HG3692387-286-1-1,MS1,INV-000425,SERVICE_PROCUREMENT
1011HG3692387-309-1-1,MS1,INV-000425,SERVICE_PROCUREMENT
1011HG3692387-310-1-1,MS1,INV-000425,SERVICE_PROCUREMENT
1011HG3692387-312-1-1,MS1,INV-000425,SERVICE_PROCUREMENT
1011HG3692387-313-3-1,MS1,INV-000425,SERVICE_PROCUREMENT
1011HG3692387-336-1-1,MS1,INV-000425,SERVICE_PROCUREMENT
1011HG3692387-337-1-1,MS1,INV-000425,SERVICE_PROCUREMENT
1011HG3692386-119-1-1,MS1,INV-000427,SERVICE_PROCUREMENT
1011HG3692386-121-3-1,MS1,INV-000427,SERVICE_PROCUREMENT
1011HG3692387-38-5-1,MS1,INV-000427,SERVICE_PROCUREMENT
1011HG3692387-41-5-1,MS1,INV-000427,SERVICE_PROCUREMENT
1011HG3692386-169-1-1,MS1,INV-000427,SERVICE_PROCUREMENT
1011HG3692386-169-2-1,MS1,INV-000427,SERVICE_PROCUREMENT
1011HG3692387-74-2-1,MS1,INV-000427,SERVICE_PROCUREMENT
1011HG3692386-209-1-1,MS1,INV-000427,SERVICE_PROCUREMENT
1011HG3692386-210-1-1,MS1,INV-000427,SERVICE_PROCUREMENT
1011HG3692386-279-1-1,MS1,INV-000427,SERVICE_PROCUREMENT
1011HG3692386-280-1-1,MS1,INV-000427,SERVICE_PROCUREMENT
1011HG3692386-281-1-1,MS1,INV-000427,SERVICE_PROCUREMENT
1011HG3692386-343-2-1,MS1,INV-000427,SERVICE_PROCUREMENT
1011HG3692386-361-1-1,MS1,INV-000427,SERVICE_PROCUREMENT
1011HG3692386-536-1-1,MS1,INV-000427,SERVICE_PROCUREMENT
1011HG3692386-538-1-1,MS1,INV-000427,SERVICE_PROCUREMENT
1011HG3692386-542-1-1,MS1,INV-000427,SERVICE_PROCUREMENT
1011HG3692386-543-1-1,MS1,INV-000427,SERVICE_PROCUREMENT
1011HG3692386-544-1-1,MS1,INV-000427,SERVICE_PROCUREMENT
1011HG3692386-545-1-1,MS1,INV-000427,SERVICE_PROCUREMENT
1011HG3692386-546-1-1,MS1,INV-000427,SERVICE_PROCUREMENT
1011HG3692386-547-1-1,MS1,INV-000427,SERVICE_PROCUREMENT
1011HG3692386-549-1-1,MS1,INV-000427,SERVICE_PROCUREMENT
1011HG3692387-275-1-1,MS1,INV-000427,SERVICE_PROCUREMENT
1011HG3692386-660-1-1,MS1,INV-000427,SERVICE_PROCUREMENT
1011HG3692386-661-1-1,MS1,INV-000427,SERVICE_PROCUREMENT
1011HG3692386-662-1-1,MS1,INV-000427,SERVICE_PROCUREMENT
1011HG3692386-664-1-1,MS1,INV-000427,SERVICE_PROCUREMENT
1011HG3692386-714-2-1,MS1,INV-000427,SERVICE_PROCUREMENT
1011HG3692386-714-3-1,MS1,INV-000427,SERVICE_PROCUREMENT
1011HG3692386-715-1-1,MS1,INV-000427,SERVICE_PROCUREMENT
1011HG3692386-715-3-1,MS1,INV-000427,SERVICE_PROCUREMENT
1011HG3692386-759-1-1,MS1,INV-000427,SERVICE_PROCUREMENT
1011HG3692386-759-2-1,MS1,INV-000427,SERVICE_PROCUREMENT
1011HG3068809-1594-1-1,MS1,INV-000428,SERVICE_PROCUREMENT
1011HG3068809-2389-1-1,MS1,INV-000428,SERVICE_PROCUREMENT
1011HG3068809-2389-2-1,MS1,INV-000428,SERVICE_PROCUREMENT
1011HG3068809-2389-3-1,MS1,INV-000428,SERVICE_PROCUREMENT
1011HG3068809-2389-4-1,MS1,INV-000428,SERVICE_PROCUREMENT
1011HG3068809-2474-1-1,MS1,INV-000428,SERVICE_PROCUREMENT
1011HG3068809-2474-2-1,MS1,INV-000428,SERVICE_PROCUREMENT
1011HG3068809-2524-3-1,MS1,INV-000428,SERVICE_PROCUREMENT
1011HG3068809-2540-1-1,MS1,INV-000428,SERVICE_PROCUREMENT
1011HG3068809-2741-1-1,MS1,INV-000428,SERVICE_PROCUREMENT
1011HG3068809-2741-2-1,MS1,INV-000428,SERVICE_PROCUREMENT
1011HG3068809-2794-2-1,MS1,INV-000428,SERVICE_PROCUREMENT
1011HG3068809-2839-1-1,MS1,INV-000428,SERVICE_PROCUREMENT
1011HG3068809-2839-2-1,MS1,INV-000428,SERVICE_PROCUREMENT
1011HG3068809-2992-1-1,MS1,INV-000428,SERVICE_PROCUREMENT
1011HG3068809-3069-1-1,MS1,INV-000428,SERVICE_PROCUREMENT
1011HG3068809-3069-2-1,MS1,INV-000428,SERVICE_PROCUREMENT
1011HG3068809-3146-3-1,MS1,INV-000428,SERVICE_PROCUREMENT
1011HG3068810-1086-2-1,MS1,INV-000428,SERVICE_PROCUREMENT
1011HG3068809-3660-2-1,MS1,INV-000428,SERVICE_PROCUREMENT
1011HG3068809-3663-1-1,MS1,INV-000428,SERVICE_PROCUREMENT
1011HG3068809-3665-2-1,MS1,INV-000428,SERVICE_PROCUREMENT
1011HG3068809-3666-1-1,MS1,INV-000428,SERVICE_PROCUREMENT
1011HG3068810-1178-1-1,MS1,INV-000428,SERVICE_PROCUREMENT
1011HG3068809-4008-1-1,MS1,INV-000428,SERVICE_PROCUREMENT
1011HG3068809-4008-2-1,MS1,INV-000428,SERVICE_PROCUREMENT
1011HG3068809-4276-1-1,MS1,INV-000428,SERVICE_PROCUREMENT
1011HG3068809-4276-2-1,MS1,INV-000428,SERVICE_PROCUREMENT
1011HG3068809-4276-3-1,MS1,INV-000428,SERVICE_PROCUREMENT
1011HG3692386-18-1-1,MS1,INV-000429,SERVICE_PROCUREMENT
1011HG3692386-106-1-1,MS2,INV-000429,SERVICE_PROCUREMENT
1011HG3692386-528-1-1,MS1,INV-000429,SERVICE_PROCUREMENT
1011HG3692387-318-2-1,MS1,INV-000429,SERVICE_PROCUREMENT
1011HG3692386-745-1-1,MS1,INV-000429,SERVICE_PROCUREMENT
1011HG3692387-366-1-1,MS1,INV-000429,SERVICE_PROCUREMENT
1011HG3692387-367-2-1,MS1,INV-000429,SERVICE_PROCUREMENT
1011HG3692387-368-1-1,MS1,INV-000429,SERVICE_PROCUREMENT
1011HG3692387-369-2-1,MS1,INV-000429,SERVICE_PROCUREMENT
1011HG3167911-434-1-1,MS2,INV-000430,SERVICE_PROCUREMENT
1011HG3167911-644-1-1,MS1,INV-000430,SERVICE_PROCUREMENT
1011HG3167911-645-1-1,MS2,INV-000430,SERVICE_PROCUREMENT
1011HG3167911-645-2-1,MS2,INV-000430,SERVICE_PROCUREMENT
1011HG3167911-645-3-1,MS2,INV-000430,SERVICE_PROCUREMENT
1011HG3167911-645-4-1,MS2,INV-000430,SERVICE_PROCUREMENT
1011HG3167911-645-5-1,MS2,INV-000430,SERVICE_PROCUREMENT
1011HG3167911-645-6-1,MS2,INV-000430,SERVICE_PROCUREMENT
1011HG3167911-1055-1-1,MS2,INV-000430,SERVICE_PROCUREMENT
1011HG3692386-120-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-122-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692387-30-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692387-31-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692387-32-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692387-33-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692387-34-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692387-35-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692387-36-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692387-37-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-124-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-125-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-126-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-127-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692387-45-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-138-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-139-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-139-2-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-139-3-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-177-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-177-2-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692387-60-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-180-3-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-180-4-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-181-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-185-2-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-185-3-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-185-4-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692387-73-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692387-131-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-291-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-291-2-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-291-3-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-314-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-315-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-369-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-369-2-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-369-3-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-370-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-370-3-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-382-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-382-2-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-383-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-383-3-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-384-2-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-384-3-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-385-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-385-2-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-385-3-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-413-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-413-2-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-413-3-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-414-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-414-2-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-414-3-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-425-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-457-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-463-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-487-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-494-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-494-2-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-494-3-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-499-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692387-211-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-501-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-502-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-502-2-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-515-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-516-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-517-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-524-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692387-233-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692387-234-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692387-234-2-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692387-235-2-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692387-266-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-587-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-589-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692387-275-3-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-633-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692387-287-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-643-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-645-2-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-646-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-650-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-651-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-652-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-653-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-654-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-655-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-673-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-675-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692387-292-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692387-293-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692387-294-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692387-294-2-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692387-295-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692387-295-2-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-692-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-694-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692387-315-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692387-316-2-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692387-317-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692387-318-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-707-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-708-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-708-3-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-709-2-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-709-3-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-710-2-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-710-3-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-716-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-716-3-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-732-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692387-354-2-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692387-355-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-733-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-734-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692387-356-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692387-357-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692387-358-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692387-359-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692387-360-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692387-361-3-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-745-2-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692387-366-3-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692387-367-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692387-368-2-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692387-369-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-751-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-752-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-753-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
1011HG3692386-754-1-1,MS1,INV-000431,SERVICE_PROCUREMENT
